Customer_id,Transaction_date,Year,Month,Quarter,Weekday,Total_amount
2593,2021-08-27,2021,8,3,4,4.820281565605037
517,2022-06-25,2022,6,2,5,5.262690188904886
963,2021-02-01,2021,2,1,0,4.543294782270004
141,2022-10-05,2022,10,4,2,6.411818267709897
2743,2021-08-03,2021,8,3,1,7.052721049232323
416,2023-12-29,2023,12,4,4,4.634728988229636
1576,2023-11-14,2023,11,4,1,5.707110264748875
2100,2023-01-11,2023,1,1,2,6.111467339502679
879,2021-01-23,2021,1,1,5,6.278521424165844
617,2022-07-23,2022,7,3,5,4.477336814478207
2685,2020-02-04,2020,2,1,1,4.532599493153256
2905,2023-08-01,2023,8,3,1,5.062595033026967
1911,2023-07-18,2023,7,3,1,4.110873864173311
2377,2022-08-12,2022,8,3,4,5.43372200355424
1608,2023-01-22,2023,1,1,6,5.968707559985366
2186,2023-01-13,2023,1,1,4,5.583496308781699
628,2020-05-04,2020,5,2,0,6.806829360392176
2300,2022-04-14,2022,4,2,3,6.652863029353347
2229,2022-06-22,2022,6,2,2,6.957497370876951
429,2021-02-12,2021,2,1,4,6.3818160174060985
294,2020-11-19,2020,11,4,3,6.278521424165844
2158,2021-05-06,2021,5,2,3,4.762173934797756
1522,2020-07-19,2020,7,3,6,6.46302945692067
2285,2021-12-31,2021,12,4,4,5.583496308781699
1354,2020-08-16,2020,8,3,6,4.51085950651685
774,2021-06-25,2021,6,2,4,3.9889840465642745
2062,2020-07-07,2020,7,3,1,4.7535901911063645
899,2022-04-07,2022,4,2,3,6.47543271670409
1844,2021-03-24,2021,3,1,2,5.918893854273146
1874,2021-09-17,2021,9,3,4,7.161622002939187
1156,2021-05-17,2021,5,2,0,6.996681488176539
763,2020-04-16,2020,4,2,3,4.02535169073515
1579,2020-05-01,2020,5,2,4,4.709530201312334
1947,2022-07-03,2022,7,3,6,6.236369590203704
854,2023-01-11,2023,1,1,2,5.214935757608986
796,2020-02-11,2020,2,1,1,5.342334251964811
2683,2023-08-09,2023,8,3,2,5.442417710521793
2238,2023-07-29,2023,7,3,5,4.48863636973214
831,2020-03-26,2020,3,1,3,7.2196420401307355
971,2023-07-11,2023,7,3,1,5.968707559985366
1194,2023-04-02,2023,4,2,6,3.4339872044851463
2892,2021-08-06,2021,8,3,4,4.624972813284271
2124,2021-11-30,2021,11,4,1,3.1780538303479458
2058,2022-05-10,2022,5,2,1,5.6240175061873385
1792,2021-04-11,2021,4,2,6,4.143134726391533
2854,2022-04-02,2022,4,2,5,6.137727054086234
861,2023-03-10,2023,3,1,4,5.262690188904886
2034,2020-10-06,2020,10,4,1,7.13966033596492
1043,2021-01-10,2021,1,1,6,5.521460917862246
386,2023-05-16,2023,5,2,1,7.172424577124845
1759,2021-03-10,2021,3,1,2,4.7535901911063645
2784,2023-12-24,2023,12,4,6,4.51085950651685
1639,2020-08-06,2020,8,3,3,5.755742213586912
1813,2021-09-28,2021,9,3,1,6.88653164253051
1687,2020-12-28,2020,12,4,0,6.18826412308259
1123,2021-02-14,2021,2,1,6,4.574710978503383
248,2022-09-07,2022,9,3,2,5.54907608489522
2694,2022-03-13,2022,3,1,6,5.69035945432406
160,2020-07-14,2020,7,3,1,5.241747015059643
1922,2023-12-20,2023,12,4,2,5.030437921392435
2693,2020-03-18,2020,3,1,2,3.8918202981106265
2200,2021-09-03,2021,9,3,4,6.56244409369372
1529,2020-02-11,2020,2,1,1,4.941642422609304
2068,2022-01-10,2022,1,1,0,6.236369590203704
377,2020-07-22,2020,7,3,2,7.188412736496954
2986,2023-07-22,2023,7,3,5,5.978885764901122
588,2020-05-05,2020,5,2,1,4.356708826689592
2052,2023-08-21,2023,8,3,0,4.564348191467836
1615,2021-04-29,2021,4,2,3,6.3473892096560105
2090,2020-10-21,2020,10,4,2,6.516193076042964
2873,2021-08-17,2021,8,3,1,6.3784261836515865
159,2021-12-17,2021,12,4,4,6.849066282633458
349,2020-09-28,2020,9,3,0,5.209486152841421
1529,2021-11-27,2021,11,4,5,6.803505257608338
1410,2023-10-06,2023,10,4,4,4.90527477843843
1699,2022-12-07,2022,12,4,2,5.594711379601839
1702,2020-05-03,2020,5,2,6,6.22455842927536
2546,2023-10-01,2023,10,4,6,5.8998973535824915
2181,2022-05-09,2022,5,2,0,3.6375861597263857
1118,2022-10-16,2022,10,4,6,7.224753405767971
1905,2023-12-24,2023,12,4,6,7.02197642307216
1463,2020-08-28,2020,8,3,4,5.8377304471659395
466,2023-08-02,2023,8,3,2,4.04305126783455
2285,2021-06-22,2021,6,2,1,5.262690188904886
2160,2022-07-24,2022,7,3,6,3.4657359027997265
660,2020-02-17,2020,2,1,0,6.56244409369372
696,2023-11-11,2023,11,4,5,4.663439094112067
2865,2023-01-15,2023,1,1,6,4.74493212836325
2282,2021-10-22,2021,10,4,4,4.31748811353631
1244,2021-01-12,2021,1,1,1,5.497168225293202
2861,2023-07-12,2023,7,3,2,6.660575149839686
2543,2020-08-25,2020,8,3,1,5.579729825986222
1007,2022-01-13,2022,1,1,3,6.1070228877422545
1944,2023-06-01,2023,6,2,3,5.786897381366708
2289,2023-12-28,2023,12,4,3,5.755742213586912
2530,2020-09-26,2020,9,3,5,5.802118375377063
1639,2020-11-05,2020,11,4,3,4.290459441148391
1363,2021-03-20,2021,3,1,5,6.806829360392176
2367,2023-09-11,2023,9,3,0,5.777652323222656
2137,2022-10-25,2022,10,4,1,5.351858133476067
2383,2021-10-12,2021,10,4,1,6.311734809152915
2600,2020-07-07,2020,7,3,1,4.477336814478207
1634,2022-10-24,2022,10,4,0,6.852242569051878
1537,2021-09-30,2021,9,3,3,5.998936561946683
2986,2021-08-14,2021,8,3,5,6.206575926724928
994,2022-12-24,2022,12,4,5,5.093750200806762
1515,2020-04-06,2020,4,2,0,5.111987788356544
255,2023-07-10,2023,7,3,0,6.373319789577012
1842,2021-11-15,2021,11,4,0,6.660575149839686
1229,2021-07-17,2021,7,3,5,5.204006687076795
1444,2023-10-21,2023,10,4,5,6.428105272684596
1479,2021-06-22,2021,6,2,1,4.795790545596741
1234,2020-02-23,2020,2,1,6,6.336825731146441
1160,2023-04-05,2023,4,2,2,6.364750756851911
1174,2022-06-21,2022,6,2,1,4.890349128221754
2900,2023-01-25,2023,1,1,2,6.398594934535208
176,2023-07-22,2023,7,3,5,6.131226489483141
885,2021-05-25,2021,5,2,1,6.582025138892826
2582,2023-01-30,2023,1,1,0,6.3818160174060985
935,2021-02-09,2021,2,1,1,6.398594934535208
1834,2022-05-21,2022,5,2,5,4.718498871295094
1997,2020-03-02,2020,3,1,0,5.10594547390058
2777,2023-10-03,2023,10,4,1,6.7912214627261855
2851,2022-04-02,2022,4,2,5,6.456769655572163
1412,2022-10-27,2022,10,4,3,4.290459441148391
1046,2021-08-07,2021,8,3,5,6.2766434893416445
2212,2022-02-05,2022,2,1,5,6.862757913051401
2317,2022-02-19,2022,2,1,5,6.499787040655854
2091,2023-07-20,2023,7,3,3,4.890349128221754
487,2022-10-19,2022,10,4,2,6.638567789166521
2449,2020-11-11,2020,11,4,2,5.459585514144159
1326,2020-10-22,2020,10,4,3,5.968707559985366
602,2020-10-10,2020,10,4,5,6.089044875446846
1899,2022-08-29,2022,8,3,0,5.278114659230517
1306,2020-05-07,2020,5,2,3,4.795790545596741
1299,2022-01-12,2022,1,1,2,6.447305862541213
1270,2022-08-03,2022,8,3,2,5.638354669333745
1117,2021-11-07,2021,11,4,6,5.942799375126701
733,2022-02-24,2022,2,1,3,5.808142489980444
843,2022-04-25,2022,4,2,0,5.820082930352362
2034,2020-02-23,2020,2,1,6,5.8805329864007
1952,2021-07-17,2021,7,3,5,5.062595033026967
2354,2023-12-12,2023,12,4,1,5.384495062789089
697,2022-07-03,2022,7,3,6,4.276666119016055
2822,2022-11-02,2022,11,4,2,6.302618975744905
2869,2021-10-06,2021,10,4,2,3.970291913552122
1590,2021-10-25,2021,10,4,0,6.68586094706836
872,2020-10-12,2020,10,4,0,5.726847747587197
271,2020-10-26,2020,10,4,0,3.7612001156935624
1440,2020-11-17,2020,11,4,1,6.874198495453294
2877,2023-02-26,2023,2,1,6,6.366470447731438
2257,2021-09-15,2021,9,3,2,6.546785410760524
2440,2023-07-14,2023,7,3,4,4.143134726391533
264,2021-11-27,2021,11,4,5,7.018401799069201
305,2020-03-08,2020,3,1,6,2.70805020110221
2158,2021-11-07,2021,11,4,6,7.2196420401307355
1238,2022-09-11,2022,9,3,6,5.746203190540153
107,2023-01-19,2023,1,1,3,5.017279836814924
764,2021-12-27,2021,12,4,0,6.852242569051878
795,2021-11-06,2021,11,4,5,5.53338948872752
1456,2021-01-10,2021,1,1,6,4.7535901911063645
181,2021-04-10,2021,4,2,5,6.8679744089702925
393,2020-05-15,2020,5,2,4,6.447305862541213
402,2020-08-07,2020,8,3,4,3.912023005428146
442,2023-02-19,2023,2,1,6,6.3578422665081
1326,2021-08-28,2021,8,3,5,4.543294782270004
883,2023-10-05,2023,10,4,3,6.07073772800249
2057,2020-05-29,2020,5,2,4,5.602118820879701
1751,2023-07-19,2023,7,3,2,6.53813982376767
1199,2022-08-31,2022,8,3,2,4.110873864173311
219,2020-06-02,2020,6,2,1,4.787491742782046
1617,2022-08-13,2022,8,3,5,5.43372200355424
2554,2020-05-30,2020,5,2,5,3.828641396489095
1785,2020-05-25,2020,5,2,0,5.8998973535824915
1569,2021-11-09,2021,11,4,1,4.574710978503383
1621,2020-10-11,2020,10,4,6,5.937536205082426
1469,2023-08-26,2023,8,3,5,5.41610040220442
913,2020-06-15,2020,6,2,0,5.484796933490655
2186,2022-07-10,2022,7,3,6,6.516193076042964
1434,2020-06-20,2020,6,2,5,3.6635616461296463
1845,2021-04-22,2021,4,2,3,5.231108616854587
514,2023-08-05,2023,8,3,5,7.2196420401307355
1620,2021-05-21,2021,5,2,4,6.529418838262226
2356,2020-05-11,2020,5,2,0,6.859614903654202
341,2022-11-06,2022,11,4,6,6.493753839851686
2621,2023-06-16,2023,6,2,4,6.53813982376767
2598,2020-05-27,2020,5,2,2,5.968707559985366
328,2023-09-28,2023,9,3,3,7.2196420401307355
2786,2022-08-02,2022,8,3,1,4.330733340286331
335,2022-02-23,2022,2,1,2,6.3473892096560105
323,2022-10-08,2022,10,4,5,5.003946305945459
1199,2023-01-22,2023,1,1,6,4.983606621708336
1359,2020-02-14,2020,2,1,4,6.343880434126331
2250,2022-01-31,2022,1,1,0,4.844187086458591
2825,2022-12-31,2022,12,4,5,6.293419278846481
518,2023-11-27,2023,11,4,0,5.8888779583328805
1259,2022-02-13,2022,2,1,6,5.771441123130016
1453,2020-03-21,2020,3,1,5,4.663439094112067
391,2020-03-17,2020,3,1,1,4.007333185232471
477,2023-04-27,2023,4,2,3,4.9344739331306915
196,2023-06-14,2023,6,2,2,5.8805329864007
332,2023-04-15,2023,4,2,5,6.07993319509559
2759,2022-07-28,2022,7,3,3,6.7912214627261855
1431,2020-04-22,2020,4,2,2,5.318119993844216
1502,2022-01-06,2022,1,1,3,6.175867270105761
2377,2022-09-19,2022,9,3,0,4.90527477843843
704,2022-09-08,2022,9,3,3,6.182084906716632
1990,2023-08-17,2023,8,3,3,5.2574953720277815
2256,2021-10-16,2021,10,4,5,5.942799375126701
273,2022-02-27,2022,2,1,6,6.16541785423142
2822,2021-06-09,2021,6,2,2,3.5263605246161616
1881,2023-10-15,2023,10,4,6,4.442651256490317
388,2021-09-18,2021,9,3,5,6.71295620067707
1730,2021-01-24,2021,1,1,6,5.262690188904886
1250,2021-10-25,2021,10,4,0,3.4657359027997265
904,2022-06-16,2022,6,2,3,4.204692619390966
1787,2022-06-23,2022,6,2,3,6.968850378341948
177,2023-05-31,2023,5,2,2,5.564520407322694
682,2022-02-04,2022,2,1,4,6.974478911025045
2376,2020-07-09,2020,7,3,3,5.68697535633982
2099,2020-07-24,2020,7,3,4,5.111987788356544
1271,2022-09-14,2022,9,3,2,6.816735880594968
2632,2020-08-11,2020,8,3,1,5.8888779583328805
680,2021-06-23,2021,6,2,2,4.442651256490317
1973,2020-11-24,2020,11,4,1,6.300785794663244
1888,2021-04-13,2021,4,2,1,4.859812404361672
1612,2022-07-27,2022,7,3,2,5.771441123130016
2515,2020-09-24,2020,9,3,3,7.076653815443951
2348,2022-09-21,2022,9,3,2,5.313205979041787
1059,2022-03-08,2022,3,1,1,5.351858133476067
2255,2022-11-01,2022,11,4,1,6.3784261836515865
133,2021-09-09,2021,9,3,3,6.124683390894205
912,2020-10-06,2020,10,4,1,4.8283137373023015
756,2021-01-31,2021,1,1,6,6.645090969505644
2676,2023-01-19,2023,1,1,3,6.447305862541213
279,2021-02-08,2021,2,1,0,6.212606095751519
1866,2020-01-01,2020,1,1,2,5.953243334287785
1521,2022-01-19,2022,1,1,2,6.054439346269371
2276,2020-01-15,2020,1,1,2,5.407171771460119
2418,2021-06-20,2021,6,2,6,5.58724865840025
590,2023-09-03,2023,9,3,6,5.484796933490655
1365,2023-12-12,2023,12,4,1,4.290459441148391
1314,2021-03-17,2021,3,1,2,5.8888779583328805
1693,2022-01-02,2022,1,1,6,2.70805020110221
2904,2020-12-19,2020,12,4,5,6.049733455231958
1791,2020-03-02,2020,3,1,0,4.04305126783455
2223,2021-07-30,2021,7,3,4,6.315358001522335
2394,2022-09-19,2022,9,3,0,6.523562306149512
2062,2022-12-18,2022,12,4,6,4.962844630259907
2996,2021-11-14,2021,11,4,6,5.198497031265826
2646,2022-06-10,2022,6,2,4,6.418364935936212
1373,2022-09-18,2022,9,3,6,6.895682697747868
1966,2021-10-13,2021,10,4,2,5.442417710521793
1525,2022-10-01,2022,10,4,5,7.150701457592526
181,2022-09-10,2022,9,3,5,5.579729825986222
390,2023-02-23,2023,2,1,3,3.332204510175204
135,2023-06-27,2023,6,2,1,5.0238805208462765
1461,2021-04-04,2021,4,2,6,6.0063531596017325
2300,2022-07-31,2022,7,3,6,4.442651256490317
2035,2023-05-16,2023,5,2,1,6.478509642208569
2645,2023-08-09,2023,8,3,2,4.59511985013459
1101,2021-12-24,2021,12,4,4,6.023447592961033
1806,2023-08-27,2023,8,3,6,5.953243334287785
1837,2021-04-09,2021,4,2,4,4.875197323201151
1838,2023-03-10,2023,3,1,4,5.545177444479562
745,2022-10-04,2022,10,4,1,5.998936561946683
571,2022-07-05,2022,7,3,1,6.054439346269371
1368,2023-10-29,2023,10,4,6,6.455198563340122
876,2023-11-12,2023,11,4,6,6.54534966033442
2715,2020-05-18,2020,5,2,0,6.259581464064923
1531,2022-07-24,2022,7,3,6,5.176149732573829
437,2023-04-06,2023,4,2,3,5.049856007249537
2549,2022-05-20,2022,5,2,4,6.163314804034641
1745,2020-04-19,2020,4,2,6,6.428105272684596
2887,2023-10-24,2023,10,4,1,4.553876891600541
1406,2022-01-14,2022,1,1,4,5.579729825986222
1211,2020-12-14,2020,12,4,0,6.977281341630747
2565,2021-03-05,2021,3,1,4,6.996681488176539
2435,2022-07-31,2022,7,3,6,6.634633357861686
1231,2021-09-25,2021,9,3,5,5.976350909297934
2390,2022-11-22,2022,11,4,1,5.8377304471659395
1800,2021-06-21,2021,6,2,0,6.447305862541213
2428,2021-08-28,2021,8,3,5,6.248042874508429
1433,2021-06-05,2021,6,2,5,6.077642243349034
736,2020-10-30,2020,10,4,4,6.142037405587356
1531,2023-02-17,2023,2,1,4,4.727387818712341
326,2022-04-29,2022,4,2,4,5.111987788356544
2788,2020-03-04,2020,3,1,2,6.652863029353347
1128,2023-05-17,2023,5,2,2,7.0587581525186645
2078,2022-09-11,2022,9,3,6,6.156978985585555
285,2022-04-11,2022,4,2,0,6.398594934535208
644,2021-11-12,2021,11,4,4,6.3835066348840055
943,2023-08-03,2023,8,3,3,4.290459441148391
1697,2023-11-01,2023,11,4,2,4.919980925828125
2072,2023-09-05,2023,9,3,1,5.602118820879701
140,2023-07-03,2023,7,3,0,4.867534450455582
1908,2023-06-11,2023,6,2,6,4.6443908991413725
749,2022-04-10,2022,4,2,6,6.683360945766275
1485,2021-02-05,2021,2,1,4,6.329720905522696
2831,2023-11-01,2023,11,4,2,6.311734809152915
901,2022-05-18,2022,5,2,2,6.5638555265321274
2191,2022-04-29,2022,4,2,4,6.206575926724928
1530,2022-08-26,2022,8,3,4,6.844815479208263
1066,2021-08-28,2021,8,3,5,6.6293632534374485
2815,2023-03-19,2023,3,1,6,5.062595033026967
1128,2022-08-16,2022,8,3,1,5.926926025970411
280,2022-09-29,2022,9,3,3,6.904750769961838
2943,2023-07-08,2023,7,3,5,5.303304908059076
762,2020-06-04,2020,6,2,3,6.601230118728877
1283,2022-05-14,2022,5,2,5,5.973809611869261
2514,2022-07-07,2022,7,3,3,5.41610040220442
2887,2020-02-27,2020,2,1,3,3.7612001156935624
2565,2020-07-10,2020,7,3,4,5.8888779583328805
2253,2020-02-05,2020,2,1,2,6.88653164253051
2328,2023-03-07,2023,3,1,1,3.4965075614664802
2772,2022-06-26,2022,6,2,6,5.720311776607412
2260,2020-07-10,2020,7,3,4,6.240275845170769
1881,2020-05-31,2020,5,2,6,6.628041376179533
2407,2023-02-02,2023,2,1,3,2.995732273553991
1559,2020-12-06,2020,12,4,6,6.810142450115136
663,2022-03-07,2022,3,1,0,4.574710978503383
1713,2023-12-21,2023,12,4,3,6.874198495453294
1680,2022-01-02,2022,1,1,6,5.983936280687191
692,2022-08-19,2022,8,3,4,3.912023005428146
1313,2023-03-02,2023,3,1,3,5.5093883366279774
1302,2022-07-11,2022,7,3,0,5.713732805509369
2520,2023-08-22,2023,8,3,1,6.246106765481563
136,2021-04-30,2021,4,2,4,5.87493073085203
314,2023-01-14,2023,1,1,5,6.816735880594968
1794,2021-12-03,2021,12,4,4,6.366470447731438
1103,2021-12-26,2021,12,4,6,7.0587581525186645
786,2023-12-05,2023,12,4,1,6.182084906716632
2643,2022-08-24,2022,8,3,2,5.771441123130016
1486,2023-04-15,2023,4,2,5,7.075808863978387
905,2022-01-15,2022,1,1,5,5.777652323222656
693,2022-11-10,2022,11,4,3,6.38856140554563
2906,2022-08-09,2022,8,3,1,5.093750200806762
717,2022-12-15,2022,12,4,3,5.030437921392435
2367,2022-12-30,2022,12,4,4,6.212606095751519
1879,2023-06-19,2023,6,2,0,4.976733742420574
1858,2020-11-27,2020,11,4,4,4.204692619390966
166,2023-08-12,2023,8,3,5,5.602118820879701
296,2023-07-29,2023,7,3,5,4.948759890378168
860,2020-08-06,2020,8,3,3,5.723585101952381
1306,2023-02-06,2023,2,1,0,4.9344739331306915
791,2022-12-06,2022,12,4,1,6.023447592961033
110,2022-02-18,2022,2,1,4,4.110873864173311
1549,2020-12-14,2020,12,4,0,5.961005339623274
941,2023-04-30,2023,4,2,6,6.652863029353347
771,2021-06-13,2021,6,2,6,6.53813982376767
2381,2020-04-04,2020,4,2,5,6.304448802421981
2436,2022-06-07,2022,6,2,1,4.02535169073515
196,2022-09-20,2022,9,3,1,5.666426688112432
2452,2022-09-04,2022,9,3,6,5.802118375377063
1632,2020-06-20,2020,6,2,5,5.783825182329737
1847,2022-11-13,2022,11,4,6,4.04305126783455
1255,2021-05-06,2021,5,2,3,5.365976015021851
2841,2022-07-22,2022,7,3,4,5.0369526024136295
2878,2023-07-06,2023,7,3,3,6.7226297948554485
229,2023-03-01,2023,3,1,2,4.574710978503383
1517,2022-03-23,2022,3,1,2,5.556828061699537
1448,2023-08-23,2023,8,3,2,6.493753839851686
155,2021-10-02,2021,10,4,5,4.59511985013459
2425,2021-10-19,2021,10,4,1,5.056245805348308
1415,2021-02-23,2021,2,1,1,7.224753405767971
1287,2022-08-13,2022,8,3,5,4.997212273764115
2913,2023-12-02,2023,12,4,5,6.546785410760524
2364,2023-08-24,2023,8,3,3,3.6375861597263857
2722,2023-08-06,2023,8,3,6,5.278114659230517
2523,2022-09-09,2022,9,3,4,7.075808863978387
1484,2021-02-28,2021,2,1,6,6.806829360392176
2017,2020-07-15,2020,7,3,2,6.3784261836515865
1218,2020-09-25,2020,9,3,4,4.787491742782046
1264,2022-06-12,2022,6,2,6,4.663439094112067
310,2023-12-26,2023,12,4,1,5.8664680569332965
1261,2022-01-20,2022,1,1,3,4.74493212836325
2728,2020-09-25,2020,9,3,4,6.970730078143525
1776,2022-02-16,2022,2,1,2,4.948759890378168
2710,2020-04-22,2020,4,2,2,5.0369526024136295
647,2020-04-17,2020,4,2,4,6.366470447731438
813,2022-02-12,2022,2,1,5,5.332718793265369
881,2023-09-27,2023,9,3,2,5.517452896464707
367,2023-12-04,2023,12,4,0,5.921578419643816
1527,2021-11-20,2021,11,4,5,3.4965075614664802
180,2020-05-08,2020,5,2,4,6.212606095751519
1067,2021-10-10,2021,10,4,6,5.872117789475416
516,2023-12-02,2023,12,4,5,5.342334251964811
1883,2022-12-10,2022,12,4,5,6.8885724595653635
1649,2021-07-29,2021,7,3,3,5.579729825986222
624,2022-07-14,2022,7,3,3,6.501289670540389
2635,2020-12-25,2020,12,4,4,4.143134726391533
2728,2020-04-13,2020,4,2,0,5.8888779583328805
446,2023-10-28,2023,10,4,5,5.442417710521793
2487,2023-10-01,2023,10,4,6,6.408528791059498
861,2021-01-27,2021,1,1,2,5.746203190540153
201,2021-07-21,2021,7,3,2,6.144185634125646
2986,2022-03-06,2022,3,1,6,4.110873864173311
2122,2020-04-03,2020,4,2,4,5.955837369464831
2788,2022-10-26,2022,10,4,2,5.937536205082426
1199,2022-12-27,2022,12,4,1,6.246106765481563
2886,2020-04-26,2020,4,2,6,6.2766434893416445
1367,2020-04-28,2020,4,2,1,5.225746673713202
1452,2020-12-14,2020,12,4,0,3.4339872044851463
329,2023-06-06,2023,6,2,1,4.0943445622221
788,2020-11-06,2020,11,4,4,7.224753405767971
1590,2023-12-25,2023,12,4,0,5.877735781779639
467,2022-04-25,2022,4,2,0,6.582025138892826
385,2021-04-13,2021,4,2,1,5.963579343618446
201,2023-09-29,2023,9,3,4,5.0369526024136295
943,2021-07-05,2021,7,3,0,6.19644412779452
2199,2020-02-22,2020,2,1,5,6.70073110954781
1983,2023-03-22,2023,3,1,2,6.883462586413092
884,2020-11-03,2020,11,4,1,6.455198563340122
439,2022-11-21,2022,11,4,0,4.997212273764115
2948,2020-12-29,2020,12,4,1,5.948034989180646
2682,2021-03-12,2021,3,1,4,3.9889840465642745
1577,2023-12-29,2023,12,4,4,3.332204510175204
518,2022-11-12,2022,11,4,5,6.304448802421981
2872,2021-08-21,2021,8,3,5,6.373319789577012
444,2020-07-31,2020,7,3,4,5.666426688112432
2671,2023-02-08,2023,2,1,2,6.16541785423142
1105,2023-09-16,2023,9,3,5,6.5722825426940075
241,2023-04-29,2023,4,2,5,4.143134726391533
741,2021-04-28,2021,4,2,2,6.042632833682381
2408,2020-01-19,2020,1,1,6,6.366470447731438
1010,2022-06-23,2022,6,2,3,5.799092654460526
922,2022-10-01,2022,10,4,5,6.478509642208569
2541,2021-11-03,2021,11,4,2,6.124683390894205
1833,2022-11-27,2022,11,4,6,3.4965075614664802
2445,2022-05-15,2022,5,2,6,5.993961427306569
1909,2021-02-17,2021,2,1,2,6.5722825426940075
589,2022-07-31,2022,7,3,6,6.39024066706535
444,2022-01-04,2022,1,1,1,6.07073772800249
992,2021-10-24,2021,10,4,6,4.875197323201151
866,2020-04-28,2020,4,2,1,6.78332520060396
1353,2022-11-04,2022,11,4,4,6.628041376179533
2125,2023-01-03,2023,1,1,1,5.666426688112432
2753,2023-01-28,2023,1,1,5,4.912654885736052
2066,2023-05-22,2023,5,2,0,6.447305862541213
2930,2020-02-08,2020,2,1,5,6.089044875446846
2518,2023-12-07,2023,12,4,3,5.278114659230517
211,2023-02-15,2023,2,1,2,4.955827057601261
2967,2021-02-18,2021,2,1,3,5.942799375126701
2517,2021-09-20,2021,9,3,0,5.2832037287379885
2772,2020-12-23,2020,12,4,2,6.428105272684596
938,2023-09-26,2023,9,3,1,6.53813982376767
2280,2020-11-22,2020,11,4,6,4.02535169073515
1068,2022-06-21,2022,6,2,1,4.820281565605037
1417,2023-01-07,2023,1,1,5,5.564520407322694
169,2022-09-22,2022,9,3,3,6.7912214627261855
412,2021-05-09,2021,5,2,6,6.22455842927536
1754,2023-08-25,2023,8,3,4,7.01571242048723
110,2020-01-21,2020,1,1,1,4.859812404361672
873,2023-09-02,2023,9,3,5,5.602118820879701
1347,2020-09-22,2020,9,3,1,3.828641396489095
2472,2023-03-14,2023,3,1,1,5.961005339623274
1755,2021-05-04,2021,5,2,1,5.942799375126701
2187,2021-10-13,2021,10,4,2,5.43372200355424
2519,2022-02-20,2022,2,1,6,5.43372200355424
290,2021-11-05,2021,11,4,4,5.231108616854587
647,2023-10-30,2023,10,4,0,5.017279836814924
1568,2022-12-07,2022,12,4,2,3.970291913552122
2652,2023-10-02,2023,10,4,0,6.021023349349527
636,2020-04-26,2020,4,2,6,4.983606621708336
819,2022-06-16,2022,6,2,3,6.248042874508429
557,2020-08-06,2020,8,3,3,5.945420608606575
1938,2020-08-29,2020,8,3,5,4.543294782270004
2360,2022-05-10,2022,5,2,1,5.093750200806762
1758,2023-08-27,2023,8,3,6,6.364750756851911
1392,2020-10-01,2020,10,4,3,5.231108616854587
1620,2022-06-04,2022,6,2,5,6.683360945766275
2573,2020-04-18,2020,4,2,5,4.04305126783455
398,2022-12-11,2022,12,4,6,6.670766320845874
249,2020-03-23,2020,3,1,0,3.970291913552122
1194,2020-06-26,2020,6,2,4,5.53338948872752
1025,2020-03-30,2020,3,1,0,6.47543271670409
2268,2023-01-13,2023,1,1,4,6.977281341630747
513,2021-12-14,2021,12,4,1,4.31748811353631
2514,2023-03-26,2023,3,1,6,5.87493073085203
250,2022-05-07,2022,5,2,5,3.9318256327243257
1879,2023-01-09,2023,1,1,0,6.698268054115413
178,2022-03-17,2022,3,1,3,6.424869023905388
1693,2021-05-15,2021,5,2,5,4.663439094112067
1519,2021-05-02,2021,5,2,6,5.003946305945459
2412,2020-12-22,2020,12,4,1,6.484635235635252
2442,2020-08-26,2020,8,3,2,5.723585101952381
2971,2023-05-21,2023,5,2,6,5.765191102784844
1907,2022-10-26,2022,10,4,2,5.963579343618446
263,2020-04-11,2020,4,2,5,6.0844994130751715
436,2020-12-14,2020,12,4,0,5.2574953720277815
679,2021-05-23,2021,5,2,6,5.594711379601839
2531,2023-03-05,2023,3,1,6,6.666956792429207
617,2020-09-12,2020,9,3,5,4.574710978503383
1589,2020-12-05,2020,12,4,5,6.315358001522335
754,2020-07-23,2020,7,3,3,6.716594773520978
2702,2022-10-18,2022,10,4,1,4.51085950651685
2102,2023-09-15,2023,9,3,4,3.7612001156935624
1930,2022-01-21,2022,1,1,4,6.638567789166521
804,2023-09-02,2023,9,3,5,5.726847747587197
1320,2022-11-27,2022,11,4,6,6.398594934535208
1612,2021-05-01,2021,5,2,5,6.059123195581797
1388,2021-04-03,2021,4,2,5,5.017279836814924
2352,2022-10-20,2022,10,4,3,5.746203190540153
1332,2021-05-31,2021,5,2,0,6.163314804034641
1350,2022-04-16,2022,4,2,5,4.852030263919617
260,2020-05-11,2020,5,2,0,5.973809611869261
2263,2020-03-27,2020,3,1,4,6.373319789577012
403,2023-12-30,2023,12,4,5,6.322565239927284
2833,2022-11-09,2022,11,4,2,6.3473892096560105
844,2023-05-08,2023,5,2,0,5.942799375126701
2721,2023-02-16,2023,2,1,3,4.564348191467836
2986,2022-03-07,2022,3,1,0,6.3784261836515865
268,2023-03-11,2023,3,1,5,7.22983877815125
531,2022-07-09,2022,7,3,5,6.089044875446846
1193,2022-12-07,2022,12,4,2,3.828641396489095
1405,2023-07-26,2023,7,3,2,6.660575149839686
2262,2023-11-16,2023,11,4,3,5.2574953720277815
1851,2022-03-10,2022,3,1,3,6.18826412308259
427,2021-11-03,2021,11,4,2,5.484796933490655
1174,2021-08-16,2021,8,3,0,4.983606621708336
